bookID title authors average_rating isbn isbn13 language_code  num_pages ratings_count text_reviews_count publication_date publisher
11376,Main Street,Sinclair Lewis,3.77,0375753141,9780375753145,eng,454,21451,778,11/1/2000,Modern Library
11779,Them (Wonderland Quartet  #3),Joyce Carol Oates/Elaine Showalter,3.71,0345484401,9780345484406,eng,576,2686,230,9/12/2006,Modern Library
11781,Wonderland (Wonderland Quartet  #4),Joyce Carol Oates/Elaine Showalter,3.80,081297655X,9780812976557,eng,528,912,97,9/12/2006,Modern Library
11878,Darkness Visible: A Memoir of Madness,William Styron,4.04,0679643524,9780679643524,eng,96,398,51,1/23/2007,Modern Library
12297,The Scarlet Letter,Nathaniel Hawthorne/Kathryn Harrison,3.40,0679783385,9780679783381,en-US,241,5503,220,9/19/2000,Modern Library
12505,The Idiot,Fyodor Dostoyevsky/Anna Brailovsky/Joseph Frank/Constance Garnett/Alan Myers,4.18,0679642420,9780679642428,eng,667,94133,2760,4/8/2003,Modern Library
12581,On Writing,Eudora Welty/Richard Bausch,4.04,0679642706,9780679642701,eng,106,484,56,9/24/2002,Modern Library
12733,Light in August,William Faulkner,3.94,067964248X,9780679642480,eng,460,329,35,4/2/2002,Modern Library
12746,Kingsblood Royal,Sinclair Lewis/Charles R. Johnson,3.97,0375756868,9780375756863,en-US,352,77,11,4/10/2001,Modern Library
12851,The Best Stories of Fyodor Dostoevsky,Fyodor Dostoyevsky/David Magarshack,4.26,0345481267,9780345481269,eng,352,110,6,7/26/2005,Modern Library
12852,The Best Short Stories,Fyodor Dostoyevsky/David Magarshack,4.26,0375756884,9780375756887,eng,320,2711,89,2/13/2001,Modern Library
13206,The Collected Autobiographies of Maya Angelou,Maya Angelou,4.63,0679643257,9780679643258,eng,1184,991,55,9/21/2004,Modern Library
14467,The Best Short Stories of O. Henry,O. Henry/Bennett Cerf/Van H. Cartmell,4.26,0679601228,9780679601227,eng,368,3551,133,1/16/2000,Modern Library
14664,The Red and the Black,Stendhal/Burton Raffel/Diane Johnson,3.88,0812972074,9780812972078,eng,560,327,35,5/11/2004,Modern Library
14680,The Charterhouse of Parma,Stendhal/Richard Howard/Robert Andrew Parker,3.82,0679783180,9780679783183,eng,532,10856,248,9/12/2000,Modern Library
14913,The Complete Novels of Jane Austen  Vol 1: Sense & Sensibility/Pride & Prejudice/Mansfield Park,Jane Austen,4.53,0679600264,9780679600268,eng,898,254,22,9/5/1992,Modern Library
15981,A Garden of Earthly Delights (Wonderland Quartet  #1),Joyce Carol Oates/Elaine Showalter,3.84,0812968344,9780812968347,eng,406,1448,138,4/22/2003,Modern Library
16640,The Sorrows of Young Werther,Johann Wolfgang von Goethe/Burton Pike/Edla Valdna,3.67,0812969901,9780812969900,eng,149,45626,1721,2/8/2005,Modern Library
17176,The Sound and the Fury,William Faulkner,3.86,0679600175,9780679600176,eng,368,518,80,9/5/1992,Modern Library
17698,The Cossacks,Leo Tolstoy/Peter Constantine/Cynthia Ozick,3.79,0812975049,9780812975048,eng,161,4356,226,2/14/2006,Modern Library
18243,War and Peace,Leo Tolstoy/Constance Garnett/A.N. Wilson,4.11,0375760644,9780375760648,eng,1388,850,134,7/9/2002,Modern Library
18801,The Captive & The Fugitive (In Search of Lost Time  #5-6),Marcel Proust/C.K. Scott Moncrieff/Terence Kilmartin/D.J. Enright,4.39,0375753117,9780375753114,eng,957,1924,143,2/16/1999,Modern Library
19384,Candide: or  Optimism,Voltaire/Peter Constantine/Diane Johnson,3.77,0812972015,9780812972016,eng,144,221,29,10/11/2005,Modern Library
19400,The Decline and Fall of the Roman Empire,Edward Gibbon/Daniel J. Boorstin/Giovanni Battista Piranesi/Hans-Friedrich Mueller,3.98,0375758119,9780375758119,eng,1312,9320,292,8/12/2003,Modern Library
19401,The Decline and Fall of the Roman Empire,Edward Gibbon/Daniel J. Boorstin/Hans-Friedrich Mueller/Giovanni Battista Piranesi,3.98,0345478843,9780345478849,eng,1258,32,8,3/1/2003,Modern Library
20408,The Complete Stories of Robert Louis Stevenson: Strange Case of Dr. Jekyll and Mr. Hyde and Nineteen Other Tales,Robert Louis Stevenson/Barry Menikoff,4.13,0375761357,9780375761355,eng,818,439,12,10/8/2002,Modern Library
23814,King Solomon's Mines (Allan Quatermain  #1),H. Rider Haggard,3.80,0812966295,9780812966299,eng,264,34623,1168,12/10/2002,Modern Library
24281,Les Misérables,Victor Hugo/Charles E. Wilbour,4.17,0679600124,9780679600121,en-US,1260,728,122,9/5/1992,Modern Library
25701,The Wealth of Nations,Adam Smith/Robert B. Reich,3.88,0679783369,9780679783367,eng,1184,1165,62,7/12/2000,Modern Library
25866,My Uncle Napoleon,Iraj Pezeshkzad/Dick Davis/Azar Nafisi,4.16,0812974433,9780812974430,eng,509,790,113,4/11/2006,Modern Library
25868,Hadji Murad,Leo Tolstoy/Aylmer Maude/Louise Maude/Azar Nafisi,3.84,0812967119,9780812967111,eng,153,176,32,7/8/2003,Modern Library
27306,Islam: A Short History,Karen Armstrong,4.02,081296618X,9780812966183,eng,230,7660,448,8/6/2002,Modern Library
28715,Blood Meridian  or the Evening Redness in the West,Cormac McCarthy/Harold Bloom,4.17,0679641041,9780679641049,en-US,351,1264,195,1/2/2001,Modern Library
30580,Cancer Ward,Aleksandr Solzhenitsyn/Nicholas Bethell/David Burg,4.21,0679601635,9780679601630,eng,536,79,10,6/13/1995,Modern Library
30598,The Hunchback of Notre-Dame,Victor Hugo/Catherine Liu/Elizabeth McCracken,4.00,034547242X,9780345472427,en-US,534,140,22,11/2/2004,Modern Library
31244,Our Mutual Friend,Charles Dickens,4.07,0375761144,9780375761140,eng,801,22294,953,9/10/2002,Modern Library
32650,The Return of the Native,Thomas Hardy/Alexander Theroux,3.86,037575718X,9780375757181,eng,448,29586,981,2/13/2001,Modern Library
32767,At the Mountains of Madness,H.P. Lovecraft/China Miéville/S.T. Joshi,3.88,0812974417,9780812974416,eng,224,24866,1608,6/14/2005,Modern Library
32831,The Mysterious Island (Extraordinary Voyages  #12),Jules Verne/Caleb Carr/Jordan Stump,4.11,0812972120,9780812972122,eng,723,30022,948,4/27/2004,Modern Library
32843,Around the World in Eighty Days,Jules Verne/George M. Towle/Bruce Sterling,3.93,0812968565,9780812968569,eng,211,778,35,12/30/2003,Modern Library
32844,The Mysterious Island,Jules Verne/Jordan Stump/Caleb Carr,4.11,0812966422,9780812966428,eng,630,114,14,12/10/2002,Modern Library
33013,Far from the Madding Crowd,Thomas Hardy/Margaret Drabble,3.94,037575797X,9780375757976,eng,465,324,40,12/11/2001,Modern Library
34082,The Waste Land and Other Writings,T.S. Eliot/Mary Karr,4.21,0375759344,9780375759345,eng,272,3124,74,1/8/2002,Modern Library
34385,Inferno,Dante Alighieri/Anthony M. Esolen,4.00,034548357X,9780345483577,eng,560,219,25,10/25/2005,Modern Library
35219,The Red Badge of Courage & The Veteran,Stephen Crane/Shelby Foote,3.38,0679783202,9780679783206,eng,336,497,40,9/12/2000,Modern Library
36536,Narrative of the Life of Frederick Douglass  an American Slave / Incidents in the Life of a Slave Girl,Frederick Douglass/Harriet Ann Jacobs/Kwame Anthony Appiah,4.01,0345478231,9780345478238,eng,464,986,93,12/28/2004,Modern Library
38264,Moll Flanders,Daniel Defoe/Virginia Woolf,3.52,0375760105,9780375760105,eng,335,387,54,6/11/2002,Modern Library
40604,The Life and Opinions of Tristram Shandy  Gentleman,Laurence Sterne/Robert Folkenflik,3.74,0375761195,9780375761195,eng,704,96,11,9/21/2004,Modern Library
41518,A Fan's Notes,Frederick Exley/Jonathan Yardley,4.08,0679602712,9780679602712,eng,425,81,10,8/5/1997,Modern Library
43441,A Tramp Abroad,Mark Twain/Dave Eggers,3.86,0812970039,9780812970036,eng,400,26,9,10/14/2003,Modern Library
44244,The Beleaguered City: The Vicksburg Campaign,Shelby Foote,4.22,0679601708,9780679601708,eng,368,271,25,1/30/2000,Modern Library
44469,The Killer Angels: A Novel of the Civil War (The Civil War Trilogy  #2),Michael Shaara,4.32,0679643249,9780679643241,eng,337,425,48,12/23/2004,Modern Library
44988,Kim,Rudyard Kipling/Pankaj Mishra,3.72,0812971345,9780812971347,eng,306,113,22,2/10/2004,Modern Library
45037,Mansfield Park,Jane Austen/Carol Shields,3.86,0375757813,9780375757815,eng,420,328,38,10/9/2001,Modern Library
45338,Rendezvous in Black,Cornell Woolrich/Richard Dooling,3.96,0812971450,9780812971453,eng,211,1087,99,3/16/2004,Modern Library
